Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
5/9/19,56.9,57,54.5,55,112,88906,4905520.9
5/8/19,57,57,56,56.1,60,16711,940333
5/7/19,59.6,59.6,57,57,82,42829,2471977.9
5/6/19,60,60,57.6,58.7,146,83153,4864673.7
5/3/19,62,62.5,60.1,61,110,207937,12675396.7
5/2/19,60.1,62.6,60.1,61,51,71316,4351925.3
4/30/19,60.2,62.6,60,61,68,54431,3309215.3
4/29/19,61.1,61.1,60,60.3,92,28822,1745318.5
4/26/19,62,62,60.8,61.1,55,32611,1992979.3
4/25/19,60.1,62,60.1,60.9,136,50577,3090686
4/24/19,59.9,60,59,59.1,51,17513,1044615.5
4/23/19,60,60,58,59.6,92,24009,1426038.2
4/18/19,63.4,63.5,62.5,62.8,9,1685,106811
4/17/19,62.9,64,62.9,63.7,34,18721,1192595.8
4/16/19,59.9,62.5,59.9,61.8,65,29680,1803316.1
4/12/19,59.9,60.3,59.5,59.6,27,14166,848315.9
4/11/19,59.7,60,59.5,60,51,47669,2859456.1
4/10/19,60,60,59.5,59.9,59,18679,1115767.2
4/9/19,60,61.7,59.6,59.8,61,26044,1562939.2
4/8/19,63.5,63.5,50,60,158,5183510,259934499.1
4/5/19,63.6,64.5,63.3,63.7,28,2532,160953.6
4/4/19,63.5,63.6,63.2,63.5,31,5900,374640.1
4/3/19,62.9,63.5,62.7,62.9,24,7402,465832
4/2/19,62.9,63,62.5,62.6,18,6849,430056.1
4/1/19,63,63.5,62,62.5,30,11623,722588.8
3/29/19,62,63,62,62.6,31,4662,290297.8
3/28/19,62.7,63,62.7,62.7,12,1588,99573.3
3/27/19,63.5,63.5,62.2,62.7,28,5148,322607
3/26/19,63.1,63.1,62.5,62.6,41,9192,577810.7
3/25/19,63,64.4,62.9,63,12,4686,295130.5
3/22/19,66.1,66.1,62.5,62.9,26,9361,587231.2
3/21/19,62.5,64.5,62.5,62.6,26,7959,498278.2
3/19/19,62.9,63.5,62.6,62.6,23,2384,149863.9
3/18/19,63.2,63.5,62.5,63.2,24,4717,297172.2
3/15/19,63,63,62.2,63,46,2299,143769.9
3/14/19,63.7,63.7,63.3,63.7,8,776,49387.2
3/13/19,63,63.1,62.7,63,18,6913,435462.8
3/12/19,62.7,63.7,62.7,62.7,55,8926,563654.3
3/11/19,63.6,64.9,63.5,63.6,17,5386,342429.2
3/8/19,64,65,63.5,64,27,36592,2347314
3/7/19,64.5,64.8,63.1,64.5,24,7888,507478.8
3/6/19,63.7,64.5,63.3,63.7,45,7439,474093.9
3/5/19,63.4,64,62.5,63.4,40,26354,1662645.5
3/1/19,62.8,63,62,62.8,41,10333,643997.8
2/28/19,62.2,63.8,62,62.2,94,25507,1596644.6
2/27/19,64,65,63.9,64,58,38568,2473049.6
2/26/19,64.7,65,63.4,64.7,104,79388,5114805.6
2/25/19,65,66,62.1,65,73,12362,797781
2/22/19,62.9,68.5,62,62.9,327,119719,7705613.8
2/21/19,66.9,70.7,66.8,66.9,249,69584,4734252.6
2/20/19,70.7,73.1,70.1,70.7,224,74353,5345318.8
2/18/19,75.3,76,75,75.3,48,53203,4007981.5
2/15/19,75.5,76.1,75,75.5,24,10896,822962.2
2/14/19,76,76.9,73,76,88,19237,1449048.3
2/13/19,76.8,77,75,76.8,81,31114,2371868.8
2/12/19,75.4,76,75,75.4,49,43337,3272828.3
2/11/19,75,75.4,75,75,45,50237,3768452
2/8/19,74.9,75.9,74.1,74.9,66,14697,1101932.7
2/7/19,75,78,74.1,75,105,47684,3607751.2
2/6/19,74,74.4,73.6,74,27,5222,387482.8
2/5/19,74,74.5,73.1,74,28,26458,1947029.5
2/1/19,73.1,73.5,73,73.1,15,4681,342956
1/31/19,73.1,73.9,73,73.1,52,49064,3595859.2
1/30/19,73.1,73.5,73,73.1,41,21564,1576597.1
1/29/19,73,73.2,72.5,73,20,11927,869665.3
1/28/19,72.5,73.2,72.5,72.5,41,36919,2677472.1
1/25/19,72.5,73.8,72.5,72.5,13,6127,446590.5
1/24/19,72.5,73.8,72.5,72.5,16,6234,452293.3
1/23/19,73.4,73.8,72.5,73.4,20,77179,5596535.2
1/22/19,72.8,73.8,72.5,72.8,21,12289,892648.9
1/21/19,72.6,73.8,72.5,72.6,47,18016,1310247.2
1/18/19,73,73.8,72.5,73,32,14926,1086900.9
1/17/19,73,73.5,72.9,73,17,4317,316329.9
1/16/19,73.4,73.8,72.5,73.4,30,12255,893442.6
1/14/19,73.6,75,73.6,73.6,15,1274,93807.2
1/11/19,73.9,74.2,72.3,73.9,32,5074,368279.8
1/10/19,73,74,73,73,38,25115,1839990.2
1/9/19,74,74.2,73.5,74,33,10855,803112.4
1/8/19,73.5,74.2,73.2,73.5,37,79629,5852789.2
1/7/19,73.5,75,73.5,73.5,34,13729,1010419.8
1/4/19,74.4,74.6,74.2,74.4,62,16169,1203683
1/3/19,74.1,74.5,74,74.1,14,2430,179884.6
1/2/19,74.1,74.8,72.5,74.1,59,17218,1271076.2
