Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
6/24/20,91,94,90,92,15,14213,1284424
6/23/20,91,91,90,90,26,50182,4517642
6/22/20,90,92,89.7,90.1,36,70885,6380374.1
6/19/20,89.9,92,89.9,90,22,14169,1277157.9
6/18/20,90,90,89.9,90,26,9340,840594
6/17/20,92,92,89.9,90,56,52100,4689094.2
6/16/20,86.7,91,83.3,90,25,20361,1828613
6/15/20,89.4,89.5,89,89,13,8162,728233
6/12/20,85,91.8,85,89.5,55,41923,3730364.1
6/11/20,85,85,83.6,84.9,33,14056,1194051
6/10/20,84.9,85,84,84.5,8,1891,159988.6
6/9/20,85,85,84.3,84.9,35,13617,1156641.4
6/8/20,83,85,83,85,29,14415,1218963.3
6/4/20,84.5,84.5,84.5,84.5,1,100,8450
6/3/20,84.9,85,83.5,83.5,7,2920,246667.3
6/2/20,85.5,85.5,82.2,83.5,8,4019,337604.8
6/1/20,82.1,82.1,82,82,11,3465,284255
5/29/20,84.9,85.9,83,83.3,6,720,60008
5/28/20,80.1,84,80,84,16,12700,1063683
5/27/20,80,82,80,82,10,6072,495764
5/26/20,82,82,80,80,27,46883,3755400
5/22/20,80,82,80,80.4,9,8600,693050
5/21/20,82,82,80,80.5,15,8651,704687.9
5/20/20,81.9,81.9,81,81.3,15,8106,659274.3
5/19/20,82,82,78.1,81.4,14,5802,475324
5/18/20,78.7,82,78.7,79.6,17,15455,1230610
5/15/20,78.9,78.9,78.9,78.9,2,400,31560
5/14/20,75,80,75,76.6,13,4631,353977
5/13/20,70,75,70,73.6,22,22773,1663200.5
5/12/20,60,70,60,68,39,27829,1833997
5/11/20,57,57,57,57,1,200,11400
3/20/20,57,57,56,57,5,551,31387
3/13/20,61,63.9,55.6,61,23,2990,179396.8
3/12/20,70.1,70.1,61,65,41,5734,381430.2
3/11/20,71,71,70.4,71,7,233,16535.8
3/10/20,72,72,70,70,37,10959,777836.7
3/6/20,74,74,74,74,6,1481,109594
3/5/20,74.2,74.2,74.1,74.1,11,3518,261014.8
3/4/20,79.4,79.4,70.5,71.1,36,9093,684447.5
3/3/20,79,79.9,79,79.7,8,7825,624030.8
3/2/20,79,79,79,79,3,10000,790000
2/28/20,79,79,79,79,6,141,11139
2/26/20,79.2,79.2,79,79,3,963,76080.4
2/25/20,80,80,79.2,80,4,2208,176632
2/24/20,80.1,80.1,80,80,23,20118,1609733.7
2/20/20,82,82,80.1,80,2,64,5128.3
2/19/20,80.1,80.1,80,80,15,24000,1920260
2/18/20,80,80.1,80,80,15,16423,1313860.1
2/17/20,80.2,80.2,80,80,4,1200,96020
2/14/20,83.9,83.9,82,82,3,2001,164083.9
2/13/20,84,84,80,83.3,27,17380,1421200.1
2/12/20,84,84,83.9,84,6,3501,294047.5
2/11/20,84.2,84.5,84.2,84.5,6,5205,439522.5
2/10/20,83,84.9,83,84.6,10,1600,133384.9
2/7/20,81.5,83,81.5,83,3,7100,578800
2/6/20,83.6,83.6,80.7,81.4,3,103,8388
