Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
6/8/20,26.7,28.3,26.3,27.2,67,582849,15738599.7
6/4/20,26.5,26.6,26.5,26.5,12,15000,397780
6/3/20,27.2,27.2,25,26.3,47,587245,14791221.1
6/2/20,27.3,28,27,27.3,65,47269,1286975.5
6/1/20,28.2,28.2,27,27.5,14,21245,574788
5/29/20,28.1,28.1,27.3,27.7,39,4910,136354.1
5/28/20,28,28.5,28,28,17,9601,269670.5
5/27/20,27.8,28,27.6,28,50,135535,3789837.6
5/26/20,27,27.5,25.8,27.3,33,53027,1404112.1
5/22/20,27,28,25.5,26.1,61,53116,1412181.1
5/21/20,27,28.9,26.6,27.6,44,31185,861056.7
5/20/20,28.9,28.9,25.4,26.3,59,37274,993374.8
5/19/20,27.3,30,26,28.9,38,51349,1468149.9
5/18/20,22,26,22,25.8,38,47207,1201534.7
5/15/20,22,23.9,21.7,22,55,45176,992086.4
5/14/20,20.9,22.4,20,21.1,55,185341,3869786.6
5/13/20,20,21.5,19.8,20,102,933075,18668968.4
5/12/20,20.5,20.5,16,17.9,71,79423,1429306.1
5/11/20,21.1,21.1,21.1,21.1,11,1156,24391.6
3/20/20,25,26,23.5,23.6,32,34987,836904.1
3/13/20,28.5,28.5,26.5,27,66,74342,2013294.6
3/12/20,30.5,30.5,28.3,28.5,23,4199,122356.1
3/11/20,29.9,34,29.9,30.4,22,18072,545059.3
3/10/20,30.1,30.1,29.5,29.9,46,29846,894117.2
3/6/20,32.8,32.8,30,30.7,107,47194,1479178.3
3/5/20,33.3,33.3,32.7,33,68,3878172,127979618
3/4/20,33.4,33.4,33.1,33.4,47,236485,7847642.3
3/3/20,34.3,34.3,33.4,34,35,117054,3956433.6
3/2/20,35,35,33,33.1,70,100495,3340758
2/28/20,35.8,36,34.9,35,29,42833,1501096
2/27/20,35.2,35.8,35.2,35.4,9,2654,93573.2
2/26/20,36.1,36.1,35.2,35.4,39,20254,722937.3
2/25/20,36.9,36.9,36,36.1,20,5453,197230.8
2/24/20,37,37.8,35.9,36.5,51,660338,23777306
2/20/20,36.8,37,36,36,117,2242341,80726868.4
2/19/20,37.5,37.5,36.5,36.5,62,28929,1066817.3
2/18/20,37.6,37.8,37.5,37.5,9,867,32597.6
2/17/20,37.9,37.9,37.5,37.5,4,532,19963
2/14/20,37.5,37.9,36.9,37.1,14,4984,184444.8
2/13/20,38,38,37,37,28,4471,166625.1
2/12/20,37.4,39,37.3,37.5,12,2960,112228.7
2/11/20,38,38,37.3,38,18,85195,3236674.1
2/10/20,37.5,39,37.5,37.5,2,2,76.5
2/7/20,38.6,40,37.1,37.5,49,20500,785023
2/6/20,38.2,38.2,38,38,7,2090,79423
2/5/20,38,38.5,38,38,18,13525,514000
2/3/20,39.9,39.9,37.9,38,51,30924,1176196.3
1/31/20,39,39.9,38.1,38.7,44,13650,524162.3
1/30/20,39.5,39.9,39,39,14,1446,56751.5
1/29/20,39.9,39.9,39.6,39.8,5,108,4297.2
1/28/20,39.4,40,38.6,39.5,22,45032,1773017.8
1/27/20,39.6,40.1,39.5,39.5,14,36975,1460808.3
1/24/20,40,40.1,39.5,39.6,18,144247,5718467.5
1/23/20,39.7,41.5,39.5,39.6,13,3589,141941.3
1/22/20,42,42,40,40,14,53318,2198056.3
1/21/20,39.1,39.1,39,39.1,6,289,11289.9
1/20/20,39.5,39.5,39,39,37,31052,1211339.3
1/17/20,39.6,39.6,39.2,39.3,28,46951,1854136.2
1/16/20,40,40.3,39.5,40,20,5005,198866.8
1/14/20,40,40.1,40,40,18,3025,121047.5
1/13/20,40,41.4,39.8,40.2,20,5994,240976.2
1/9/20,40,42,39.9,40,54,88600,3553741.9
1/8/20,41,41,40,40,41,179467,7281273.5
1/7/20,41.5,41.6,41,41.5,16,5697,236341.5
1/6/20,42,42.1,41.6,41.6,14,12300,516230.4
1/2/20,43.5,43.8,42,42.1,16,3700,155913.4
12/31/19,43,43.5,41,43.5,51,37373,1553447.1
12/30/19,42.7,43.9,42.7,43.9,26,1763,76015.1
12/27/19,43.9,43.9,42.7,43.7,21,659,28779.3
12/26/19,43.9,43.9,43.9,43.9,9,116,5092.4
12/24/19,44,44,42.9,43.3,10,323,14056.8
12/23/19,42.5,45,42.5,42.5,3,1026,43645
12/20/19,42.8,42.8,42.5,42.8,4,301,12882.5
12/19/19,42.8,42.8,41.2,41.2,26,5480,227607.3
12/18/19,42.8,42.8,42,42,15,10191,428101.9
12/17/19,42.4,42.4,41.6,42.4,12,451,19025.4
12/16/19,42.8,42.8,41,41.2,34,17608,734041.3
12/13/19,43,43,42.5,42.5,7,15161,644359.7
12/12/19,43.5,43.5,42.6,43,8,2000,85700
12/10/19,42.9,43.9,42.2,42.6,35,12832,546767.8
12/9/19,43.9,43.9,43.9,43.9,1,100,4390
12/6/19,43,44,43,43.6,12,2065,89401
12/5/19,43.9,44.7,42.9,43,22,67510,2903675.9
12/4/19,43.9,43.9,43,43,52,317895,13677360.8
12/3/19,45,45,43.9,44,18,36619,1611684.3
12/2/19,44.7,45,44,44.1,29,48311,2136028.3
11/29/19,44.9,45,44.6,44.6,26,1201100,54041729
11/28/19,45.3,46,44,44.3,78,179720,8102081.9
11/27/19,45.9,45.9,44.9,45,89,578220,26023120.1
11/26/19,46,46,44,45,79,89670,4055555.1
