Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
12/4/20,64.8,65.9,64.8,65.5,141,159564,10456695.2
12/3/20,65,65.7,64.9,65.4,146,184242,12005456.2
12/2/20,65,65.9,64.8,65,185,90086,5882136.8
12/1/20,64.7,66,64.2,64.9,152,169187,11060872.9
11/30/20,63,65,63,64.4,106,84881,5423715.4
11/27/20,62.2,63.5,62.2,63.1,74,72014,4531294.4
11/26/20,62.6,62.6,62,62,80,55531,3446259.8
11/25/20,62.7,62.7,61.8,61.9,116,73490,4554221.3
11/24/20,62.9,62.9,61.9,62.1,58,30163,1870197.5
11/23/20,62.4,63,61.9,62.2,83,57769,3586984.6
11/20/20,62.5,62.9,61.9,62,159,176233,10933361.6
11/19/20,63,63,62.3,62.5,111,45270,2835475.8
11/18/20,63.4,63.4,62.8,62.9,88,52759,3321896.6
11/17/20,63.5,63.5,62.9,63,127,130311,8208359.4
11/16/20,64,64,62.9,63,169,256827,16189631
11/13/20,64,64.5,63.5,64.2,144,225050,14424628.6
11/12/20,66,66,63.5,64.1,185,199441,12888681
11/11/20,66,67.4,65.5,66.6,252,258835,17225488.6
11/10/20,64.4,66.5,63.8,65.4,261,397964,25720091.9
11/9/20,64,64.4,63,63.3,146,188842,12020048.6
11/6/20,62,64.5,62,63.9,185,236459,15040787
11/5/20,62.5,62.5,61.6,62,188,274783,17034841.1
11/4/20,61.3,62.9,60.9,61.8,149,165674,10207735.5
11/3/20,61.2,61.5,60.9,61.2,111,78318,4781083.7
11/2/20,61.5,61.8,61,61,56,19166,1173345.4
10/29/20,61,62,60.1,61.5,111,118815,7250740.2
10/28/20,61.6,61.6,59.9,60,267,308262,18580775.7
10/27/20,61,62,60.6,61,179,365482,22305635.7
10/26/20,60.9,61.5,60,60.9,176,163245,9915266.1
10/23/20,63.5,63.5,61.8,62,140,355002,22020548.6
10/22/20,61.1,63.8,60,62,191,298323,18324813.9
10/21/20,63.6,64.5,60,61.2,360,201072,12469755.4
10/20/20,64.5,64.5,63.1,64,139,123207,7876788.6
10/19/20,63.9,64.9,63.2,63.8,172,226471,14413878.5
10/16/20,64.8,65,62.7,63.1,447,531313,33620838.6
10/15/20,65,66,64,64.8,206,108141,7022665.7
10/14/20,62.6,64.5,62.1,64.4,234,232954,14763524.9
10/13/20,63.1,63.7,62,62.7,276,373432,23331495.4
10/12/20,65,65,63,63.3,386,349098,22253991.4
10/9/20,64.9,66,64,64.7,392,525778,34142950.5
10/8/20,63.5,65.8,63.5,64.9,275,913263,58626610.1
10/7/20,62,65.2,62,63.5,236,991668,63096720.9
10/6/20,62,65,60.5,62,628,1006582,62760502
10/5/20,66,67,61,63.1,546,1712707,109353270.1
10/2/20,70,70.5,68.9,69.5,311,353074,24620432.4
9/30/20,70,70,68.4,69.9,299,1309100,91277303.3
9/29/20,70.9,71.4,68.1,70.1,294,390840,27436592.4
