Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
1/4/21,76.5,80.6,76.5,79.9,856,2336501,183849358.7
12/31/20,75,76.4,74.9,76.2,349,830349,62701779.8
12/30/20,75,75,74.4,74.5,305,404068,30131281.6
12/28/20,75.1,75.7,74.5,74.6,240,162879,12159224.2
12/24/20,75.2,75.2,73.2,73.9,768,1235664,91436089.5
12/23/20,78,78,74,74.7,1261,2179059,164353641.1
12/22/20,77,78.5,76.3,77.8,1123,2462369,190824814.9
12/21/20,71.9,76.3,71.9,75.3,1442,2668741,198926360
12/18/20,70.1,71.9,69.9,70.8,394,880168,62368597.4
12/17/20,67.5,72.9,67.5,69.4,1149,2926736,205415943.7
12/16/20,65.8,68.2,65.8,67.2,253,1075798,72793608.9
12/15/20,67.8,67.8,65.9,66.2,273,341124,22682042.5
12/14/20,65.5,68.9,65.5,67.5,425,514058,34898715.7
12/11/20,66.6,67.1,66,66.2,128,233015,15456837.4
12/10/20,66.4,67.4,66.1,66.5,354,1257868,83932088.4
12/9/20,65.5,66.6,65.4,66.3,305,1050372,69327125.4
12/8/20,64.1,65.5,64.1,65,143,357632,23138843.3
12/7/20,65,65.3,64,64.1,212,210927,13615379.6
12/4/20,64.9,65.3,64.4,64.6,160,351157,22724551.8
12/3/20,65.2,65.2,64.4,64.9,131,89175,5780460.9
12/2/20,66,66.3,64.5,64.6,316,358703,23449923.7
12/1/20,64.5,66.7,64.4,66,451,993776,65665609.3
11/30/20,63.9,64.4,63.4,64,247,705140,45084577.3
11/27/20,65.3,65.5,64,64.4,241,307341,19910757.1
11/26/20,63.8,65.5,63.8,65,628,1538933,99958496.6
11/25/20,62.5,63.8,61.7,63.3,356,696011,43652543.7
11/24/20,62.5,62.9,61.5,61.9,188,163485,10120550.4
11/23/20,62.5,63.4,62,62.4,156,155631,9763235.6
11/20/20,62,62.9,61.2,62.6,309,668883,41474912.8
11/19/20,62,62,60.2,61,353,1053426,64072314.8
11/18/20,64,64,61.5,62,269,390402,24282028
11/17/20,61,62.8,60.7,62.5,421,727733,45224696.5
11/16/20,62,62,60.8,61,325,753044,45978960
11/13/20,62,62.5,61.4,61.5,243,726170,44842762.7
11/12/20,62.8,62.9,60.6,61.9,208,373001,23068611.5
11/11/20,63.9,64,61.5,62.8,237,433750,27006724.5
11/10/20,65.5,65.5,63.5,63.9,251,739018,47337774.9
11/9/20,67.5,67.9,64.5,65.2,298,417022,27386348.5
11/6/20,67,67.9,66,66.9,425,1284441,86065586
11/5/20,63.3,67.1,63,66.7,630,2719383,178422017.6
11/4/20,62.3,65,62.3,63.1,239,550430,34880477.3
11/3/20,62.5,62.5,60.7,61.9,359,1032730,63387950
11/2/20,60.5,62.7,60.1,61,429,673521,41431021.4
10/29/20,62,63.6,60,62.8,892,2876459,176599951.2
