Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
4/12/19,61.6,61.6,61.5,61.5,17,6265,385432
4/11/19,60.6,61.7,60.6,61,9,890,54416.7
4/10/19,61,61.7,61,61,23,19570,1194222.4
4/9/19,61.1,61.8,60.1,61,13,4001,241158.5
4/8/19,62,62,61.1,61.6,4,5520,340231
4/5/19,62,62.9,61.5,62,30,7205,446651
4/4/19,60,61,60,61,69,146054,8770381.2
4/3/19,61,61,60,60,42,34785,2087617
4/2/19,60,60,59.5,60,24,5757,344370
4/1/19,59.9,60,59.9,59.9,8,700,41950
3/29/19,60,60,59,59,33,32100,1900447.9
3/28/19,60,60,59.2,60,32,47935,2876020
3/27/19,59.2,59.2,59,59.2,8,460,27208.5
3/26/19,58.3,60,58.3,59.9,9,5881,351885
3/25/19,60,60,58.3,59.8,5,1244,74432.5
3/22/19,58,60,58,58,3,66,3938
3/21/19,59,60,58,58,27,19931,1160797.3
3/19/19,60,60,58.5,58.8,25,16290,959232.6
3/18/19,60,60,59.8,60,8,3675,220468
3/15/19,60,62,60,60,10,1010,60700
3/14/19,60,61,59.5,60,30,37326,2239465
3/13/19,60,60,60,60,6,276,16560
3/12/19,59.9,59.9,58,59.9,45,75855,4421107.3
3/11/19,59.1,60,59.1,59.1,38,17633,1057021.1
3/8/19,60,63,58.5,60,58,1615973,96867492.6
3/7/19,62.5,64.1,62.2,62.5,46,21829,1386482.4
3/6/19,64,64.9,64,64,36,13816,886492.6
3/5/19,64.9,65,64.9,64.9,12,6570,426634
3/1/19,64.3,67,64.3,64.3,30,111915,7277277.2
2/28/19,66,67.4,66,66,37,479837,30773651.7
2/27/19,67.4,67.4,67.4,67.4,9,263,17726.2
2/26/19,67.5,67.5,67.4,67.5,5,1330,89772
2/25/19,67.2,68,67,67.2,12,2336,157064.5
2/22/19,67,68,67,67,9,554,37346
2/21/19,67.5,68.9,67.5,67.5,23,6524,444628.6
2/20/19,68.9,70,68.8,68.9,16,79878,5513930.9
2/18/19,69,70,69,69,37,18485,1276394
2/15/19,70,70,69.8,70,7,1064,74351.2
2/14/19,70,70,70,70,13,4600,322000
2/13/19,70,70.2,70,70,26,3797,265896.5
2/12/19,71.8,72,70,71.8,22,9520,683681.9
2/11/19,71.8,74,71.4,71.8,9,2085,149950.1
2/8/19,71.7,72.4,71.4,71.7,17,4102,294272.6
2/7/19,71.6,72.3,71.5,71.6,10,518,37058.4
2/6/19,71.5,72.3,71.3,71.5,7,494,35297.6
2/5/19,72,72.3,71.3,72,25,6620,476913.6
2/1/19,72.3,72.9,72.2,72.3,24,16239,1177669
1/31/19,73,77.9,73,73,15,7124,520079
1/30/19,73,79,78.9,73,2,2,157.9
1/29/19,73,73,73,73,13,11610,847530
1/28/19,72.2,72.4,72.2,72.2,9,1110,80195.5
1/25/19,72.2,72.8,72.2,72.2,7,1145,82707
1/24/19,72.6,73,72.3,72.6,16,8577,622600.6
1/23/19,73,73,72.6,73,14,38906,2840137.6
1/22/19,74.9,75,73.1,74.9,2,530,39693
1/21/19,73,73,73,73,2,170,12410
1/18/19,72.9,73.5,72.5,72.9,21,1412,102686
1/17/19,73.5,73.5,73,73.5,7,220,16120
1/16/19,73.5,73.5,72.6,73.5,9,441,32140.6
1/14/19,73.4,73.5,73.4,73.4,5,315,23124
1/11/19,73.4,73.9,73.9,73.4,2,2,147.8
1/10/19,73.4,74.5,73.1,73.4,18,4311,317143.1
1/9/19,74.3,74.5,74,74.3,11,2649,196722.5
1/8/19,74.3,74.9,74,74.3,17,4841,359855.8
1/7/19,74.9,75.1,74.8,74.9,9,301,22577.1
1/4/19,75.5,75.5,75.5,75.5,2,200,15100
1/2/19,74.6,74.8,74.8,74.6,1,16,1196.8
