Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
6/20/19,5.6,5.6,5.4,5.5,135,755343,4165951.7
6/19/19,5,5.7,5,5.5,283,3453557,18559622.7
6/18/19,4.9,5.1,4.9,5,101,1663740,8230271
6/17/19,4.9,4.9,4.8,4.8,21,96634,464563.2
6/14/19,4.9,4.9,4.8,4.9,54,430405,2086474.1
6/13/19,5.1,5.1,4.8,4.9,158,1682991,8311677.5
6/12/19,4.9,5.4,4.9,5.1,362,3081337,15768417.1
6/11/19,4.6,5,4.6,4.9,233,9925030,48407591.8
6/10/19,4.3,4.7,4.3,4.6,82,1247585,5636597.7
6/7/19,4.3,4.6,4.1,4.5,177,1239752,5566500.7
6/6/19,4.1,4.3,4.1,4.2,27,191823,804338.3
6/4/19,4.1,4.2,4,4.1,23,440350,1805245
6/3/19,4.1,4.1,4,4,6,7166,29253.8
5/31/19,4,4,4,4,4,10013,40052
5/30/19,4,4.1,4,4,6,6136,24557.5
5/29/19,4,4,4,4,18,108100,432400
5/28/19,4,4.1,4,4,8,23930,95797
5/27/19,4.1,4.1,4,4,19,190422,761689.2
5/24/19,4,4.1,4,4,3,5001,20004.1
5/23/19,3.9,4.1,3.9,4,13,33350,130695.1
5/22/19,4,4.1,4,4,7,13834,55336.1
5/21/19,4,4.1,4,4,14,56900,227600.1
5/17/19,4,4,4,4,10,42610,170440
5/16/19,3.9,4,3.8,4,13,68806,268304.4
5/15/19,3.9,4,3.9,3.9,27,424860,1656954.1
5/14/19,3.9,3.9,3.9,3.9,3,70201,273783.9
5/13/19,4,4,4,4,9,30722,122888
5/10/19,3.9,4,3.9,3.9,6,5792,22597.9
5/9/19,3.9,3.9,3.9,3.9,10,81930,319527
5/8/19,4,4,3.9,4,7,4960,19365
5/7/19,3.9,4,3.9,4,19,68658,273671.1
5/6/19,4,4.1,3.9,4,40,279598,1115892
5/3/19,3.9,4.1,3.9,4.1,23,219601,889743.9
5/2/19,4,4,4,4,20,242795,971180
4/30/19,4,4,4,4,5,6500,26000
4/29/19,4,4.1,4,4,10,11849,47396.2
4/26/19,4,4,3.9,4,10,53830,215315
4/25/19,3.9,4.1,3.9,3.9,15,51783,204839.5
4/24/19,3.9,4,3.9,4,19,115800,458070
4/23/19,4.1,4.1,3.9,4,34,176960,707066.5
4/18/19,4.2,4.3,4.2,4.2,9,123923,520480.7
4/17/19,4.2,4.3,4.2,4.2,13,21675,91135
4/16/19,4.2,4.2,4.1,4.2,5,12054,50626.7
4/12/19,4.1,4.2,4.1,4.2,8,54949,230685.8
4/11/19,4.2,4.2,4.1,4.1,15,101151,424819.2
4/10/19,4.2,4.2,4.1,4.1,26,248320,1042644
4/9/19,4.1,4.1,4.1,4.1,13,69501,284954.1
4/8/19,4.2,4.2,4,4.1,9,6401,26214.2
4/5/19,4.1,4.2,4.1,4.1,12,70722,289960.4
4/4/19,4.1,4.2,4.1,4.2,11,9089,37745.8
4/3/19,4.1,4.2,4,4.1,9,9551,39189
4/2/19,4,4.1,4,4,5,982,3973
4/1/19,4.1,4.2,4,4,30,45697,187157.9
3/29/19,4,4.1,4,4,32,102792,411168.1
3/28/19,4,4.1,4,4,17,311810,1247341
3/27/19,4.1,4.1,4,4,11,15845,63540
3/26/19,4,4.1,4,4,27,106761,427044.3
3/25/19,4,4,4,4,2,3084,12336
3/22/19,4,4.1,4,4.1,11,53002,216508
3/21/19,4.1,4.1,4,4.1,10,15593,63032
3/19/19,4.1,4.1,4,4.1,17,141396,575973.6
3/18/19,4,4.1,4,4,7,19370,77485
3/15/19,4,4.1,4,4,36,109171,436740
3/14/19,4.1,4.1,4,4.1,33,1105203,4518431.6
3/13/19,4.1,4.2,4.1,4.1,13,118480,485892.1
3/12/19,4.1,4.2,4.1,4.1,11,135691,556355.2
3/11/19,4.1,4.2,4.1,4.1,19,304201,1251234.2
3/8/19,4.2,4.2,4.1,4.2,32,878502,3602463.2
3/7/19,4.2,4.3,4.1,4.2,6,7410,30923
3/6/19,4.1,4.3,4.1,4.1,23,227743,942421.3
3/5/19,4.1,4.3,4.1,4.1,31,156798,647137.2
3/1/19,4.2,4.3,4.2,4.2,13,9155,38511.5
2/28/19,4.2,4.3,4.1,4.2,15,7782964,31144970.2
2/27/19,4.2,4.3,4.1,4.2,19,87142,365986.5
2/26/19,4.2,4.2,4.1,4.2,13,47561,197550.1
2/25/19,4.1,4.2,4.1,4.1,13,61791,253593.1
2/22/19,4.2,4.2,4.1,4.2,7,18684,76882.8
2/21/19,4.1,4.3,4.1,4.1,30,387529,1622957.8
2/20/19,4.2,4.3,4.2,4.2,8,46201,194054.3
2/18/19,4.3,4.3,4.2,4.3,21,722377,3036430.9
2/15/19,4.2,4.3,4.2,4.2,9,41889,176434
2/14/19,4.3,4.4,4.2,4.3,23,65182,280192.8
2/13/19,4.3,4.4,4.3,4.3,34,547464,2354114.1
2/12/19,4.3,4.4,4.2,4.3,25,1378296,5925985.4
2/11/19,4.3,4.4,4.3,4.3,67,722791,3127028.4
2/8/19,4.4,4.5,4.2,4.4,261,2698779,11752429.7
2/7/19,4.1,4.1,4.1,4.1,4,31000,127100
2/6/19,4,4.2,4,4,17,31715,129331.5
2/5/19,4.2,4.2,4,4.2,8,6692,27508.4
2/1/19,4.1,4.2,4.1,4.1,16,27248,111716.9
1/31/19,4,4.1,4,4,32,103573,423773.3
1/30/19,4.1,4.2,4.1,4.1,24,120025,492640.1
1/29/19,4.1,4.2,4.1,4.1,21,388947,1594693.9
1/28/19,4.1,4.2,4.1,4.1,26,655442,2687324.7
1/25/19,4.1,4.1,4,4.1,14,120111,485455.1
1/24/19,4,4.1,4,4,6,4023,16304.3
1/23/19,4,4.1,4,4,14,83127,332510.7
1/22/19,4,4.1,4,4,21,82370,330207
1/21/19,4,4.1,3.9,4,39,161816,647566.4
1/18/19,4,4.1,4,4,10,60930,243730
1/17/19,4,4.1,4,4,15,52177,208835.7
1/16/19,4,4.1,4,4,39,799717,3199203
1/14/19,4.1,4.1,4,4.1,13,48001,193304.1
1/11/19,4,4.1,4,4,10,25825,103501.1
1/10/19,4.1,4.1,4,4.1,4,75006,307524.5
1/9/19,4,4.1,4,4,3,11030,44220
1/8/19,4.1,4.1,4,4.1,11,31108,125342.8
1/7/19,4,4.1,4,4,64,732708,2931700.6
1/4/19,4.1,4.2,4,4.1,10,53059,212449.8
1/3/19,4.1,4.2,4.1,4.1,26,302667,1241334.9
1/2/19,4.1,4.2,4.1,4.1,33,82615,338722.7
