Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
8/15/19,163.2,165,163,163,21,4435,728367.7
8/13/19,167,167,162.1,165,20,17461,2894382.4
8/9/19,163,167,161,165.5,38,3785,625942.7
8/8/19,161,162,161,161.7,7,144,23279.1
8/7/19,169.9,169.9,165,165.6,19,1260,209014.4
8/6/19,170,170,161.2,162,27,5805,940537.1
8/5/19,172,172,167,168,27,3306,556709.9
8/2/19,166.6,167.8,166,166.4,17,829,137716.8
8/1/19,171,171.5,166,168.2,29,2192,368420.7
7/31/19,172.9,172.9,166,171.1,26,2135,364885.3
7/30/19,165,180,163,172,140,38192,6580547.6
7/29/19,154,165,154,160.5,122,190419,29699010
7/26/19,154,155,152,154,23,4768,732041.4
7/25/19,155,155,150,154.9,34,5891,897869
7/24/19,155,155,150,150.6,14,2346,357559.6
7/23/19,154,154,148.3,150,28,8517,1284603.6
7/22/19,159.8,159.8,152,152,15,3792,586285.9
7/19/19,154.6,155,154.6,155,75,84268,13058326.1
7/18/19,152,155,152,152.6,26,22100,3375274
7/17/19,147,150,146,150,117,61074,8956280.5
7/15/19,148,149.9,146.1,146.6,14,577,84593.8
7/12/19,147.5,154.9,147,148,57,5705,844080.9
7/11/19,156.8,156.8,155,147.4,2,30,4668
7/10/19,147.1,148,147,147.4,19,4439,652879
7/9/19,149,149,148,148,8,421,62354
7/8/19,150,150,148,148,8,236,35064
7/5/19,153.8,153.8,150,150,9,1230,185613.8
7/5/19,153.8,153.8,150,150,9,1230,185613.8
7/4/19,147,170,147,153.7,21,2142,323766
7/3/19,145,147,145,146,8,852,124160
7/2/19,146,146,144.5,145,17,869,126168.8
7/1/19,146.5,146.5,145,145,26,5015,728404.8
6/28/19,148,148,146,147.6,13,1227,180708.8
6/27/19,148,148,147,147.8,13,673,99464
6/26/19,149,149,147.1,148.5,9,396,58820.2
6/25/19,145.2,149,145.2,145.3,4,101,14680.2
6/24/19,148,148,145.2,145.3,7,4063,590498.8
6/21/19,150,150,150,150,1,5,750
6/20/19,150,150,148.5,150,8,1004,150300
6/19/19,150,174,148.5,148.7,34,4082,629655.1
6/18/19,148,150,148,150,3,631,94510
6/17/19,148,148,146,147.9,2,155,22930
6/14/19,148,148,146,147.8,5,856,126516
6/13/19,148,148,148,148,2,3,444
6/12/19,148,149,145,148,10,831,123092.5
6/11/19,145,145.1,145,145,5,701,101645.5
6/10/19,145,145,144.2,144.2,10,705,102093.6
6/7/19,145.1,145.1,145,145,8,628,91110
6/6/19,145.5,145.5,145,145,19,1200,174099
6/4/19,145.5,150,145.5,150,3,401,59700
6/3/19,150,150,150,150,6,168,25200
5/30/19,145.1,145.1,144.2,145,16,1476,214020.5
5/29/19,150,150,150,145,1,20,3000
5/28/19,145,150,144.1,145,22,5686,824284.2
5/27/19,150,150,145,145.2,16,583,84780.2
5/24/19,151.9,151.9,146,149.2,8,1306,195076
5/23/19,148,148,145.8,146,70,34588,5049847.8
